CODE,LATITUDE,LONGITUDE,LAST MODIFIED DATE,ID,POSTAL CODE
RT00686301,19.8818342,75.3534428,06-02-2021 00:00,"735b1069-b62b-447a-ab25-6053cfd7f8a0
",431003
RT00686302,19.8814541,75.3518874,06-02-2021 00:00,"d53fe241-6b25-4bf4-86e2-08ac3ed59abe
",431003
RT00686303,19.8823863,75.3532584,04-03-2021 00:00,"613e2052-ab0c-4bdd-b4e1-2765efae4055
",431003
RT00686304,19.8845602,75.3535598,08-01-2021 00:00,"3f0af8b0-4640-47ae-b1be-5c0bee378df6
",431003
RT00686305,19.8825829,75.3537887,21-12-2020 00:00,"2cb6d97e-a668-40c5-9e13-aa7664e7ee0f
",431003
RT00686306,19.8824318,75.3532858,11-03-2021 00:00,"3b99455a-6044-44ca-9d35-a4daa863e329
",431003
RT00686307,19.8824908,75.3533778,11-03-2021 00:00,"453daff1-cdd3-4f90-b1e0-44ac93aadfea
",431003
RT00686308,19.8825569,75.3533764,19-11-2020 00:00,"7a0d7b2a-8111-4f71-bb56-ea2d406c2967
",431003
RT00686310,19.8824401,75.3532881,11-03-2021 00:00,"08bc21f5-1d5b-42ad-b918-27691676b207
",431003
RT00686311,19.8824503,75.3532642,06-03-2021 00:00,"6b73c11e-f8e7-492b-a728-b400cd469279
",431003
RT00686312,19.882449,75.3532854,06-03-2021 00:00,"72f1ee48-0851-4c33-8ec7-297e494cb551
",431003
RT00686313,19.8819048,75.3532093,08-01-2021 00:00,"7bd6634c-975f-43dd-959e-3416a6d58d75
",431003
RT00686314,19.8821494,75.353508,06-01-2021 00:00,"e0f7b5ef-624d-43b0-831a-8446a25c007e
",431003
RT00686315,19.8824687,75.3532562,11-03-2021 00:00,"0e755eea-cc83-4340-9c31-172fed095cbd
",431003
RT00686316,19.8816201,75.3522191,04-02-2021 00:00,"6c3e2684-b136-4f23-bac4-cf284312709d
",431003
RT00686317,19.8823668,75.3532636,02-02-2021 00:00,"7d1fb602-6093-4ad3-a7f5-9fa8d7b024e7
",431003
RT00686456,19.882282,75.3530229,18-02-2021 00:00,"4906b553-de44-4e5d-b718-dcd0840ca07b
",431003
RT00686457,19.8825906,75.3533442,22-01-2021 00:00,"876dff79-0af6-4d86-9551-54003d298a93
",431003
RT00686458,19.8824514,75.3531871,18-02-2021 00:00,"f3d60124-ed53-4f02-9524-f66ac9766cfd
",431003
RT00686459,19.8823656,75.35316,15-02-2021 00:00,"a72ccbb3-97ad-4793-90ec-e33eb59d1511
",431003
RT00686460,19.88239,75.3532983,03-12-2020 00:00,"7416f7d2-542a-4985-a48d-a93265dcd4bc
",431003
RT00686461,19.8929258,75.3632852,21-01-2021 00:00,"e2beed0d-e1c9-46b6-a813-944d2eb9a5db
",431003
RT00686462,19.8823909,75.3533052,20-02-2021 00:00,"28e7cc58-0425-4f4f-8336-e1ac890fbf6f
",431003
RT00686463,19.8815113,75.352905,10-12-2020 00:00,"f8e06293-a244-435c-9173-de36c746185d
",431003
RT00686464,19.8823727,75.3531332,18-02-2021 00:00,"6bfb092b-5220-476e-b420-50bbbfbcc565
",431003
RT00686465,19.8829157,75.3539994,11-12-2020 00:00,"d55a0ad4-5f1a-4d42-b146-46daa2d14c94
",431003
RT00686466,19.8823919,75.3540276,23-10-2020 00:00,"f849fdd4-7110-4833-b7e5-b82d0c2bf62e
",431003
RT00686467,19.8814991,75.3528968,10-12-2020 00:00,"617e783b-7961-4c36-a282-1148e28f59d9
",431003
RT00686468,19.8824394,75.3531195,25-02-2021 00:00,"22944a06-765e-4fe8-98f2-65d947be804b
",431003
RT00686470,19.8822541,75.3530219,08-05-2021 00:00,"290f7e89-5394-4552-83e3-a9ede48ad277
",431003
RT00686471,19.8825283,75.3531867,02-01-2021 00:00,"e8877e63-bca6-4fb2-9524-f25caa76e2d6
",431003
RT00686472,19.8824371,75.3531189,25-02-2021 00:00,"4e67e22e-4a44-41e1-b19d-970800f49b3d
",431003
RT00686473,19.8823446,75.3531025,27-01-2021 00:00,"39a4ec4f-602c-4b3b-b4fc-424efc2fc8cd
",431003
RT00686474,19.8655392,75.3362804,02-12-2020 00:00,"3f84f27b-0375-4af1-8330-8dbc3ec99735
",431001
RT00686475,19.8823546,75.3532877,17-02-2021 00:00,"3135dad1-73c4-4430-b2e1-0aa6cda8e265
",431003
RT00686476,19.8824416,75.353295,05-12-2020 00:00,"f68708fb-1222-4e49-aa13-a883165c5402
",431003
RT00686477,19.882011,75.3533137,01-01-2021 00:00,"a4d0ea88-84da-431a-9efc-b7aca3cd8c34
",431003
RT00686478,19.8817999,75.3525534,25-12-2020 00:00,"277d32bb-f920-4dfe-8140-4ddcd9969803
",431001
RT00686479,19.8823468,75.3523432,12-12-2020 00:00,"bd8ec13e-cd94-4fd1-b58a-6d7ab5a9cf7a
",431003
RT00686480,19.8822717,75.3530421,02-01-2021 00:00,"5a89300a-0b52-4453-9961-feaa7946c728
",431003
RT00686481,19.881658,75.3528985,01-01-2021 00:00,"f9aa235f-fa15-4466-bcc9-4f92ab4deaf4
",431003
RT00686482,19.8823621,75.3531565,15-02-2021 00:00,"0dc6399e-10ea-49ad-b817-0fba9b044118
",431003
RT00686484,19.8824512,75.3532633,20-02-2021 00:00,"c0eb3484-e472-4394-b60d-d8be28a5062f
",431003
RT00686485,19.8825938,75.353275,19-01-2021 00:00,"dd4ddf7e-e96a-425d-adfd-f9e62c6d1462
",431003
RT00686532,19.8825263,75.3533596,06-02-2021 00:00,"a15250da-23d0-40b4-bb6f-05c01ed2d92a
",431003
RT00686534,19.8824835,75.3537592,21-12-2020 00:00,"99af3655-cd60-415e-88bc-4b004570dc09
",431003
RT00686535,19.8690267,75.3155267,16-10-2020 00:00,"92433c72-b66b-4b80-a98f-9962e4743254
",431005
RT00686536,19.8824502,75.3532744,06-03-2021 00:00,"aede302b-7947-49a7-810f-80097bbc6584
",431003
RT00686537,19.8819041,75.3534052,29-01-2021 00:00,"342e4ce1-a41f-4beb-8a4a-55f5732d7d2b
",431003
RT00686539,19.8819055,75.3532112,05-01-2021 00:00,"932da59b-0dcf-4cdc-ab58-22312aa225a7
",431003
RT00686540,19.8824578,75.3532682,06-03-2021 00:00,"c7ca1c42-fbea-46bd-8249-0b10e3a1d00b
",431003
RT00686541,19.8825108,75.3537771,21-12-2020 00:00,"a49684e3-ca6d-43c6-85a6-ffc79fdc9f84
",431003
RT00686542,19.882525,75.353242,14-01-2021 00:00,"81720829-b74e-4685-803d-23b47c2e6573
",431003
RT00686543,19.8825762,75.3533652,21-11-2020 00:00,"d2103863-eef5-45e5-ba3f-d23fbddb19b3
",431003
RT00686544,19.8826394,75.3540142,04-02-2021 00:00,"e1d5e975-fb41-4abe-8ead-a50b12f4b3fc
",431003
RT00686545,19.8823003,75.3531329,06-02-2021 00:00,"6ef12eef-eb43-4ee0-8b4a-01234fe8b848
",431003
RT00686547,19.8824572,75.3532693,06-03-2021 00:00,"7d9f9dbe-905d-44ee-a806-82bd5c6cb0c3
",431003
RT00686548,19.8819048,75.3532093,08-01-2021 00:00,"28e53b78-24a0-4f2e-b39e-29ef694f86c8
",431003
RT00686550,19.882297,75.3535688,15-12-2020 00:00,"7f5e8e65-fc56-465e-bbe6-4737422869e7
",431003
RT00686551,19.8823663,75.3532635,05-01-2021 00:00,"953598f1-e110-47a9-a4d8-856b32f30a64
",431003
RT00686552,19.8825561,75.3533655,19-11-2020 00:00,"494707ac-1132-4357-a146-fb077baef3de
",431003
RT00686553,19.8830817,75.353668,08-01-2021 00:00,"2c358728-e86d-4048-8573-5f14fac93c43
",431003
RT00686554,19.8824674,75.3532892,11-03-2021 00:00,"142cc067-0a45-45e4-ae2f-79d801850ab0
",431003
RT00686555,19.8821204,75.3535176,21-12-2020 00:00,"c39b0c5f-c9e4-49ab-83d9-58a96905fb9e
",431003
RT00686556,19.8833222,75.3534243,06-02-2021 00:00,"4b33dcf9-a46c-4f6a-9a25-a51f6d73d54b
",431003
RT00686557,19.88222,75.3530086,20-11-2020 00:00,"7d127f6b-e373-4650-bd74-2f1a66fb01ab
",431003
RT00686558,19.8830468,75.3535,06-01-2021 00:00,"6c2ae27a-5953-40e6-9dad-4a4e43632f93
",431003
RT00686559,19.882495,75.353331,15-01-2021 00:00,"510a10ac-f526-4c5e-802b-bd4c0409bb8b
",431003
RT00686560,19.8824587,75.3534112,03-02-2021 00:00,"7f935471-220a-4113-b9b3-2f5741723f89
",431003
RT00686561,19.8825596,75.353364,19-11-2020 00:00,"9ed96e6e-d3e7-4ddb-81a2-dd60dd6e2332
",431003
RT00686562,19.8826237,75.3538607,21-12-2020 00:00,"2aabefc9-1b91-46a5-b905-f35abec579c2
",431003
RT00686563,19.8819048,75.3532093,08-01-2021 00:00,"4adc507a-6082-4af5-a071-1711951f56fe
",431003
RT00686564,19.8822883,75.352915,03-02-2021 00:00,"0f7b8729-f156-40cb-8c45-6ca7735a0101
",431003
RT00686565,19.8826101,75.3534383,25-11-2020 00:00,"3545c703-c83b-48ed-bb7d-472b889e6010
",431003
RT00686566,19.8825556,75.3531742,21-12-2020 00:00,"11d907b1-70d4-463a-b68f-324e98f30c07
",431003
RT00686567,19.8817451,75.3519179,22-12-2020 00:00,"74ff5035-a443-4a85-b777-5f7da0207dca
",431003
RT00686568,19.8824043,75.3520992,17-12-2020 00:00,"b50f91ff-e2b9-416f-9aa6-83adb1d61687
",431003
RT00686569,19.8825828,75.3533673,19-11-2020 00:00,"ff1708e1-aef7-41bc-b502-ec56b37adf5a
",431003
RT00686570,19.882447,75.3532902,11-03-2021 00:00,"a43e78bd-6b53-4a33-8396-581bbfffdca0
",431003
RT00686571,19.8819704,75.3532389,08-01-2021 00:00,"69b02586-6589-4c33-9cd1-89ad8c598bb8
",431003
RT00686573,19.8824476,75.3533481,11-03-2021 00:00,"fb33fab0-7300-49c6-a37d-b5c8f7b03a16
",431003
RT00686574,19.8829613,75.3536823,08-01-2021 00:00,"5b9eb75e-827a-4650-81b6-a8e1d74a504c
",431003
RT00686575,19.8829895,75.3537887,11-03-2021 00:00,"077274cb-c005-4f83-a681-b703c8d31768
",431003
RT00686576,19.8821509,75.3532439,02-02-2021 00:00,"e43f4fe9-1819-4ac6-84c4-d36bd4e50a7c
",431003
RT00686577,19.8833222,75.3534243,21-11-2020 00:00,"1f163807-3b15-410d-aa14-6fe5c1571892
",431003
RT00686578,19.8823843,75.351968,05-02-2021 00:00,"16ad426b-f9e3-486f-a061-b88eaaa1fd79
",431003
RT00686579,19.8824433,75.3533395,11-03-2021 00:00,"a8172879-1e24-400c-bd35-39ad445b11bc
",431003
RT00686580,19.8825388,75.3538443,04-02-2021 00:00,"17e8d8e9-4661-4c22-9035-7a89821ff3b9
",431003
RT00686581,19.8816166,75.3522718,03-02-2021 00:00,"1e317820-d93b-4c9f-a79d-e1925248faca
",431003
RT00686582,19.8651954,75.3366339,11-02-2021 00:00,"43cd32b4-7eb9-4590-91d8-bbe578052201
",431001
RT00686583,19.8824033,75.3532417,22-12-2020 00:00,"bf5bc9a3-e8cb-4b04-9ff1-b6efb1b9276d
",431003
RT00686584,19.8825238,75.3537857,21-12-2020 00:00,"369ca537-49d3-4df1-af2b-0eb1c113a9de
",431003
RT00686585,19.8823237,75.3532968,20-11-2020 00:00,"e1d8e552-0ab3-4453-baaa-d7619e47602e
",431003
RT00686586,19.8829613,75.3536823,08-01-2021 00:00,"d7d65192-d75e-4dec-9d85-740305215339
",431003
RT00686587,19.8824513,75.3532355,01-02-2021 00:00,"6ca1cfc6-1710-4dfc-be0b-1d06d37cdc30
",431003
RT00686589,19.8824569,75.3532723,06-03-2021 00:00,"6a578ecb-3144-4b9b-be1b-d3e70ce091f9
",431003
RT00686590,19.8824761,75.3533338,20-11-2020 00:00,"d79db653-5cf8-495f-95f6-ac24e680834a
",431003
RT00686591,19.8835382,75.3515758,24-12-2020 00:00,"5d69e326-6475-4134-8a40-226012f10c64
",431003
RT00686592,19.8824117,75.35321,04-02-2021 00:00,"0326513f-0e13-4310-86ea-c2c86c516a51
",431003
RT00686593,19.8825854,75.3533661,19-11-2020 00:00,"7251de38-a82c-459c-9f3d-d852e5f36f09
",431003
RT00686596,19.8822713,75.3532232,16-01-2021 00:00,"e5528440-998d-4fc0-807d-00ae0b316277
",431003
RT00686597,19.8824388,75.3532833,11-03-2021 00:00,"7ce9ae7c-9dc4-4e71-898e-919f257e96cc
",431003
RT00686598,19.8803801,75.351923,21-12-2020 00:00,"80deef7d-cc61-43a4-9a80-aa1abebee0cb
",431001
RT00686599,19.8823345,75.3528148,21-12-2020 00:00,"6161bbb8-37ca-4817-ba29-656c93494368
",431003
RT00686600,19.8826679,75.3534515,03-02-2021 00:00,"3b7f1cdf-4994-42a3-9099-db6c2d57f182
",431003
RT00686602,19.8825645,75.3533621,19-11-2020 00:00,"4a3cf4cf-8550-4ac9-9c2b-53b92ab9cf57
",431003
RT00686603,19.8817606,75.3531447,08-01-2021 00:00,"a9ea1025-74df-4579-8e89-86faf89b4cc2
",431003
RT00686604,19.8818264,75.35225,21-12-2020 00:00,"01936ca0-3dfd-429a-90c4-458b3a77f948
",431003
RT00686605,19.8817656,75.3519608,22-12-2020 00:00,"cf1bd80c-6f30-49aa-86a0-099a0cadae03
",431003
RT00686608,19.882506,75.3531918,01-02-2021 00:00,"f35477ec-9776-4869-b115-c9eda3bf7f98
",431003
RT00686609,19.8823546,75.3532622,02-02-2021 00:00,"476f6fcd-f6a2-4e7a-8e06-6982b9c9ac32
",431003
RT00686610,19.88238,75.3532417,22-12-2020 00:00,"fa3b5efd-d465-43b9-971a-fed076bd7ec0
",431003
RT00686611,19.8817737,75.3519844,22-12-2020 00:00,"f8bfc0c1-3871-4a0c-8269-200eed6d567a
",431003
RT00686612,19.8825185,75.3530528,24-12-2020 00:00,"e32268c8-9324-4b2d-9c2f-2c954949f11e
",431003
RT00686613,19.8825064,75.3531924,01-02-2021 00:00,"5df289fa-273e-420a-8b16-5e65911a880b
",431003
RT00686615,19.8823177,75.3528775,24-12-2020 00:00,"dbd0de2a-aada-4f2c-b66f-5f11dbfa3745
",431003
RT00686616,19.8824752,75.3532552,11-03-2021 00:00,"f755331e-14c3-48f1-b6a6-3122ade9a4e4
",431003
RT00686617,19.8826559,75.3533726,24-12-2020 00:00,"4fb50a2d-1059-4de4-8d1c-e6c3b444cdfe
",431003
RT00686618,19.8825649,75.353362,19-11-2020 00:00,"89bef715-ea8d-4755-9f41-8c2c497c3579
",431003
RT00686619,19.8815799,75.3522295,03-02-2021 00:00,"fbb70204-d37c-4339-9216-640eb53497f5
",431003
RT00686621,19.863953,75.343998,11-08-2020 00:00,"e0aa9086-42b6-43b6-815d-67cf254a0a0a
",431009
RT00686622,19.8825574,75.3536948,21-12-2020 00:00,"0ac03c70-0a0b-411b-8f09-a26604d5ff99
",431003
RT00686623,19.8824566,75.3532705,06-03-2021 00:00,"207647bb-caf2-4365-8e0a-ad1c1c316f4f
",431003
RT00686625,19.8823663,75.3532635,05-01-2021 00:00,"101411a5-5d1e-4b1a-8555-cabadd2ce54a
",431003
RT00686626,19.8823743,75.3533033,22-12-2020 00:00,"931f3765-4173-400f-ad22-c51c2358634d
",431003
RT00686627,19.8830315,75.3535585,21-11-2020 00:00,"857dea3e-562d-47dc-8d49-0b3c0d03a07e
",431003
RT00686628,19.8824383,75.3532883,11-03-2021 00:00,"01f1e831-278c-45e9-a185-5c89bdf5a295
",431003
RT00686629,19.8825601,75.3533651,19-11-2020 00:00,"61e8459f-f617-44f0-ba8c-d0f04898dc29
",431003
RT00686630,19.8822754,75.3530392,03-02-2021 00:00,"8c43f988-5ba9-4676-9d62-2c48728b0dca
",431003
RT00686631,19.8827258,75.3530194,05-02-2021 00:00,"c179715a-6470-4022-b451-4981290e8823
",431003
RT00686632,19.8823167,75.3531433,03-02-2021 00:00,"29e12c9f-49c7-4a07-b19f-7bb842ffb4f6
",431003
RT00686633,19.8824548,75.3532747,06-03-2021 00:00,"5960fee9-448f-46d6-a3a5-45cb4f64b5db
",431003
RT00686634,19.8823315,75.3532255,05-01-2021 00:00,"c3f3cc9f-300d-4434-9676-b000fa9d96a8
",431003
RT00686635,19.882393,75.3532604,04-03-2021 00:00,"4b733dd3-51dd-4af3-94af-652562ac5096
",431003
RT00686636,19.8823191,75.3530844,22-12-2020 00:00,"562410fa-c0b3-4ab1-934d-00a5283460fc
",431003
RT00686637,19.8826299,75.3534341,03-02-2021 00:00,"8d234138-6d8c-418a-ab63-fad271096e75
",431003
RT00686638,19.8823236,75.3531458,06-02-2021 00:00,"42b65c67-8a48-4760-84a9-054f96b1ea63
",431003
RT00686639,19.8824361,75.3533614,11-03-2021 00:00,"6e5ba460-f1d4-4b45-9f99-35bd35f4559a
",431003
RT00686640,19.8825182,75.3532446,16-02-2021 00:00,"7919ae09-0168-47ef-91be-ef99235a51b7
",431003
RT00686641,19.8819109,75.353241,02-02-2021 00:00,"56b9be5c-e605-4127-a1fd-6833c439a74e
",431003
RT00686642,19.8823663,75.3532635,05-01-2021 00:00,"a4ca1914-e1ee-46ac-866e-3a8304cc0e14
",431003
RT00686643,19.8827601,75.3534186,12-03-2021 00:00,"a8fb6d34-f4f7-4716-a4af-77bc06213163
",431003
RT00686644,19.8813836,75.353579,06-02-2021 00:00,"38b7e277-d5ee-47cd-8635-8568097d8526
",431003
RT00686645,19.8818703,75.3532069,05-01-2021 00:00,"44bf7539-7040-48d5-89e9-a507e3f3ad67
",431003
RT00686646,19.8825683,75.3533666,20-11-2020 00:00,"b153dd82-7d5a-495c-ab63-7fdc4524c97b
",431003
RT00686647,19.8823773,75.353265,17-12-2020 00:00,"ac49e787-fce8-4065-b79d-87c88f3d6ec0
",431003
RT00686648,19.8818838,75.3532085,05-01-2021 00:00,"cf84526d-f39d-40d2-8ebe-08b651c8275d
",431003
RT00686649,19.8821156,75.3535166,06-01-2021 00:00,"9e3bb333-d772-4e3b-b437-0c0a275a029c
",431003
RT00686650,19.8825559,75.3538681,21-12-2020 00:00,"1ec79a37-4f03-44ad-bde8-95f51bd617d7
",431003
RT00686651,19.8823929,75.3532605,04-03-2021 00:00,"c0d8802c-d5e7-45ca-9d5a-a86fd82a6f91
",431003
RT00686652,19.8817165,75.3524135,04-02-2021 00:00,"56698f04-b36d-4a8c-9358-ed255473bdba
",431003
RT00686653,19.8821226,75.3529976,05-01-2021 00:00,"1656902b-988b-4e15-b0fa-0176e805c312
",431003
RT00686655,19.8829613,75.3536823,08-01-2021 00:00,"38e0acbc-7999-4d8e-9e59-3faab489aea0
",431003
RT00686786,19.8825318,75.353829,15-12-2020 00:00,"72d369fb-c66b-4678-af50-4e1484164811
",431003
RT00686787,19.8649119,75.3314118,20-11-2020 00:00,"a3a721fd-8fe0-4b53-ba36-e37c2c225b8a
",431005
RT00686788,19.8823259,75.3519727,05-02-2021 00:00,"a28bfa7b-ac46-483c-a351-122fb1a3f9f7
",431003
RT00686789,19.882347,75.3534547,15-12-2020 00:00,"9638e826-a697-4671-9024-8720d1f12e0c
",431003
RT00686791,19.8824565,75.3532677,06-03-2021 00:00,"bb1396a7-d757-4919-b822-d50cff60bad0
",431003
RT00686792,19.8819048,75.3532093,08-01-2021 00:00,"a4ba4046-39d2-494c-98c1-5f370dc43e84
",431003
RT00686793,19.882453,75.3532859,06-03-2021 00:00,"0f8acdcf-1dcd-4b84-864d-2573167c6c04
",431003
RT00686794,19.8825687,75.3533667,21-11-2020 00:00,"138713ef-3c7d-440d-84b4-f59b1243633d
",431003
RT00686795,19.881725,75.3524081,16-12-2020 00:00,"832a8ff0-4b56-4f8d-87aa-74151e7fe21e
",431003
RT00686796,19.8823789,75.3532772,02-02-2021 00:00,"ae592d42-a9d7-4aa4-8b4b-764f2a4353ae
",431003
RT00686797,19.882522,75.3538124,16-12-2020 00:00,"dd46bc3d-62a7-45fc-a0c4-55743896473c
",431003
RT00686798,19.8824132,75.3539761,26-10-2020 00:00,"6bc59e35-b7c5-4d69-b18d-9f55b399d780
",431003
RT00686799,19.8820973,75.3534745,08-01-2021 00:00,"655001b1-b76f-42d2-a2ce-2ce7108e58d3
",431003
RT00686800,19.8825238,75.3537857,21-12-2020 00:00,"acf4680e-5d63-42d9-af2e-65467a1e73d4
",431003
RT00686801,19.8821157,75.353513,08-01-2021 00:00,"45779884-c37c-4b45-953f-60cbb408864b
",431003
RT00686803,19.882485,75.3531117,20-11-2020 00:00,"097e4414-4bad-4904-8c00-dfafa9ccff7b
",431003
RT00686804,19.8825048,75.3532396,16-02-2021 00:00,"527d6fe5-5755-4a17-8a2d-887c9bb78137
",431003
RT00686806,19.8825312,75.3533757,19-11-2020 00:00,"d575dbbc-4ff6-4401-827a-f7e5354e5c2e
",431003
RT00686808,19.8821594,75.3531386,06-02-2021 00:00,"b5e905d0-a195-4b6b-9a33-5427519a7944
",431003
RT00686809,19.8823302,75.3531575,06-02-2021 00:00,"e5bc9fb2-bbd5-455a-b7d9-f2d0cca98b11
",431003
RT00686810,19.882464,75.353253,11-03-2021 00:00,"9bbe538c-9788-4455-987e-3ce2e89725a1
",431003
RT00686811,19.8825573,75.3538722,04-02-2021 00:00,"fd715748-dfde-456f-a74f-349421124c43
",431003
RT00686813,19.8823888,75.3531512,16-01-2021 00:00,"2d718b1f-22c4-4b03-a2ab-e814671560fe
",431003
RT00686814,19.8823724,75.3533006,20-11-2020 00:00,"c2cf27bc-397a-4116-95fc-6fbcb38c0cd1
",431003
RT00686815,19.8821156,75.3535166,08-01-2021 00:00,"f86328bf-8e49-4c22-b928-a88e245feedd
",431003
RT00686817,19.8824569,75.353268,06-03-2021 00:00,"b503a701-07d8-4950-bddd-ee44d58b7c94
",431003
RT00686820,19.8823935,75.352082,05-02-2021 00:00,"ffd810d7-f0ba-492d-956d-3b50ce503d28
",431003
RT00686821,19.8823339,75.3531674,12-03-2021 00:00,"732b7ec6-2453-4bd0-9410-72654eecf1c7
",431003
RT00686822,19.8819157,75.3532125,02-02-2021 00:00,"24713116-5426-45be-853d-86eda1282ebf
",431003
RT00686824,19.8820626,75.3523123,04-02-2021 00:00,"2d5e67c6-33c3-4b9f-b990-ba0a132f0a66
",431003
RT00686825,19.8818162,75.3522852,21-12-2020 00:00,"888067c4-ad88-4a3f-b871-5b1408308566
",431003
RT00686827,19.8825071,75.3532388,16-02-2021 00:00,"01f83771-974d-4766-a49c-d4ce5097ec76
",431003
RT00686828,19.8823125,75.3530704,03-02-2021 00:00,"3cc30eae-a81f-45c7-abaa-23b534ce988e
",431003
RT00686829,19.8819048,75.3532093,08-01-2021 00:00,"185daa73-ee24-41fb-b417-f6a46c87786d
",431003
RT00686830,19.882419,75.3533872,25-11-2020 00:00,"a62c6d03-ad4d-4eb0-b039-c01d30f3ebdf
",431003
RT00686831,19.8821075,75.3532429,02-02-2021 00:00,"7c8ca86b-3162-49b7-b82d-020589115bed
",431003
RT00686832,19.8823917,75.353155,07-01-2021 00:00,"4de0a97b-4dc6-4a00-8497-f18136d21833
",431003
RT00686833,19.8830715,75.3535497,24-12-2020 00:00,"933421db-586d-41c5-941c-b3af7d0c9694
",431003
RT00686834,19.8826654,75.3529363,05-02-2021 00:00,"3ac45c3d-9d53-457a-99b7-a1b6c0ebf4d8
",431003
RT00686835,19.8825538,75.3533642,19-11-2020 00:00,"996e207f-8b07-4d5c-92bd-c5a0b16f1a37
",431003
RT00686836,19.8824464,75.3532775,06-03-2021 00:00,"f2e24e42-650e-4c87-bd40-5eddb7d02b4f
",431003
RT00686837,19.8823984,75.3532574,29-01-2021 00:00,"5a8a4fa1-7b74-4a37-a27b-c02412ff1ffe
",431003
RT00686838,19.8825649,75.353362,19-11-2020 00:00,"7330a960-89e8-4abb-8e78-b05158332a8f
",431003
RT00686839,19.8821332,75.3535046,24-12-2020 00:00,"8f8d351e-65db-4263-ad90-659c8350a2e7
",431003
RT00686840,19.8826231,75.3537851,22-12-2020 00:00,"c7c156aa-857c-41fb-9836-f6d6af01659b
",431003
RT00686841,19.866691,75.340954,01-01-2020 00:00,"22ae0320-7893-411c-93c3-3674233ab7c0
",431001
RT00686844,19.8823895,75.3532329,11-03-2021 00:00,"133bc240-6b11-40cd-bdae-894af7d7b143
",431003
RT00686846,19.8825496,75.3533631,19-11-2020 00:00,"b14f7c32-89a6-4b9a-b655-2403b5be7cff
",431003
RT00686848,19.8823682,75.3531814,07-01-2021 00:00,"d0ccb017-70c8-44da-a247-fc27efbdfe87
",431003
RT00686850,19.8825486,75.3533635,06-02-2021 00:00,"2f50fc0f-7a15-4fc0-bb04-505bded1b2cf
",431003
RT00686851,19.8826597,75.3534759,03-02-2021 00:00,"c129eb02-3e55-4abc-a918-5bdfad877351
",431003
RT00686852,19.8822212,75.3530516,08-05-2021 00:00,"c3433397-b0bd-4d7d-98e7-f810089dc500
",431003
RT00686854,19.8823458,75.35322,27-01-2021 00:00,"1a352ae6-5dcb-4254-844f-daa9529aaa5c
",431003
RT00686855,19.8824523,75.3532627,20-02-2021 00:00,"d1fc10ce-4f0d-4a24-a8af-e76a9afd1195
",431003
RT00686857,19.8824523,75.3532626,20-02-2021 00:00,"2eb39270-2d95-4130-bcde-06d74e5f4a2c
",431003
RT00686859,19.882267,75.3531714,09-01-2021 00:00,"3d0c682e-68c1-4c47-b228-70781d159609
",431003
RT00686860,19.8823608,75.3534268,15-02-2021 00:00,"e1d9315d-fe73-4a14-a064-5597a2c761bf
",431003
RT00686861,19.8825145,75.3532578,20-02-2021 00:00,"d08caae0-ff43-4c17-b8f2-31b205fd9a03
",431003
RT00686863,19.8824233,75.353385,03-12-2020 00:00,"3d4dbd4a-f2da-4163-b744-113790bd4e48
",431003
RT00686864,19.8829153,75.3539953,11-12-2020 00:00,"35d74065-53dc-4538-845f-86fc43f281a6
",431003
RT00686865,19.8823733,75.3532017,03-12-2020 00:00,"34c9ddd6-2b98-473c-991f-cbc171687cb2
",431003
RT00686866,19.8823349,75.3523622,12-12-2020 00:00,"1092239d-27f3-446c-8dc4-7be220381b54
",431003
RT00686867,19.8822109,75.3533729,10-12-2020 00:00,"fe9820ca-9f2e-4397-bdc0-43ee6695880a
",431003
RT00686868,19.8824029,75.353239,17-02-2021 00:00,"b4a9479f-c608-457d-9964-fb7f84103a2f
",431003
RT00686869,19.8824212,75.3534593,15-02-2021 00:00,"3f470e34-2638-445f-b53e-1e8d02ed66aa
",431003
RT00686870,19.8824517,75.3532417,05-12-2020 00:00,"c1d0e968-848a-45c0-9fae-81aaab72a9cc
",431003
RT00686871,19.8824299,75.3532383,05-12-2020 00:00,"e7c3e3a3-fc38-4073-97d6-8ed612082d69
",431003
RT00686873,19.8823501,75.3531677,15-02-2021 00:00,"64349085-71ce-48bd-8704-6ed421aece22
",431003
RT00686876,19.8820073,75.3533264,26-12-2020 00:00,"4d6322c1-0ebc-4550-b2cc-b55b322753b3
",431003
RT00686878,19.8824233,75.353385,03-12-2020 00:00,"b195dd3a-7cd3-489f-a725-7e3797c46d33
",431003
RT00686879,19.8816694,75.3530428,30-12-2020 00:00,"eac32ac7-29e9-4368-96e3-3d99bae8976a
",431003
RT00686880,19.881692,75.3524738,01-01-2021 00:00,"803a9e6c-d7df-4a83-974a-9dac8bee71f5
",431001
RT00686881,19.8824573,75.3531914,18-02-2021 00:00,"f29cca1a-e0b9-4f3a-9c7d-77ec02d41abf
",431003
RT00686883,19.881886,75.3530023,30-12-2020 00:00,"393a054e-6599-48f6-b505-45e9a02ce227
",431003
RT00686884,19.8819543,75.3533193,26-12-2020 00:00,"71dd5986-3065-458c-984e-6d2061566865
",431003
RT00686885,19.8824523,75.353264,20-02-2021 00:00,"e14780ab-5b2c-4593-b249-566e3fa0f061
",431003
